yard_id,yard_name,region,zone_id,row_id,slot_id,zone_type,distance_to_gate_meters,distance_to_office_meters,distance_to_loading_area_meters,capacity,current_occupancy,occupancy_rate,congestion_score,accessibility_score,equipment_required,surface_type,indoor_flag,active_flag
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA04,FA04-010,fast_access,141,29,20,1,1,1.00,25,87,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A04,A04-011,standard,461,425,663,1,1,1.00,47,69,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B04,B04-012,standard,716,723,686,1,1,1.00,61,69,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF04,OF04-013,overflow,1057,937,1009,1,0,0.00,84,31,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV04,HV04-014,heavy_vehicle,882,853,1031,1,1,1.00,60,35,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR04,NR04-015,non_running,793,788,888,1,1,1.00,47,47,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH04,LTH04-016,long_term_hold,949,899,1118,1,1,1.00,28,36,loader,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA04,FA04-017,fast_access,87,236,71,1,1,1.00,27,98,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A04,A04-018,standard,596,772,442,1,1,1.00,38,55,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B04,B04-019,standard,505,511,398,1,1,1.00,31,62,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF04,OF04-020,overflow,1793,1801,1850,1,1,1.00,97,28,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV04,HV04-021,heavy_vehicle,462,529,319,1,1,1.00,56,45,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR04,NR04-022,non_running,565,535,551,1,1,1.00,74,45,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH04,LTH04-023,long_term_hold,780,796,602,1,1,1.00,65,40,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA04,FA04-024,fast_access,134,205,259,1,1,1.00,29,91,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A04,A04-025,standard,540,391,704,1,1,1.00,61,68,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B05,B05-001,standard,682,589,655,1,0,0.00,40,67,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF05,OF05-002,overflow,1048,944,1120,1,1,1.00,85,21,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV05,HV05-003,heavy_vehicle,1235,1186,1229,1,1,1.00,60,52,heavy_tow,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR05,NR05-004,non_running,721,885,891,1,1,1.00,80,41,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH05,LTH05-005,long_term_hold,1245,1338,1412,1,0,0.00,50,32,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA05,FA05-006,fast_access,155,20,207,1,1,1.00,20,87,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A05,A05-007,standard,280,334,270,1,1,1.00,49,73,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B05,B05-008,standard,409,290,495,1,1,1.00,33,74,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF05,OF05-009,overflow,896,1027,996,1,1,1.00,80,34,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV05,HV05-010,heavy_vehicle,829,1003,808,1,1,1.00,36,58,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR05,NR05-011,non_running,515,477,384,1,1,1.00,69,58,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH05,LTH05-012,long_term_hold,904,759,789,1,1,1.00,45,29,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA05,FA05-013,fast_access,153,249,261,1,0,0.00,25,87,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A05,A05-014,standard,343,218,126,1,1,1.00,40,69,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B05,B05-015,standard,596,472,776,1,0,0.00,58,70,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF05,OF05-016,overflow,1097,949,1101,1,0,0.00,98,35,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV05,HV05-017,heavy_vehicle,749,609,715,1,0,0.00,60,61,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR05,NR05-018,non_running,994,897,827,1,1,1.00,81,63,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH05,LTH05-019,long_term_hold,1545,1471,1512,1,0,0.00,62,49,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA05,FA05-020,fast_access,102,110,210,1,1,1.00,40,88,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A05,A05-021,standard,430,497,379,1,1,1.00,41,65,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B05,B05-022,standard,461,376,508,1,1,1.00,63,56,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF05,OF05-023,overflow,1609,1606,1755,1,1,1.00,96,26,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV05,HV05-024,heavy_vehicle,936,841,791,1,1,1.00,63,56,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR05,NR05-025,non_running,613,561,691,1,1,1.00,80,49,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH06,LTH06-001,long_term_hold,965,1069,952,1,1,1.00,48,48,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA06,FA06-002,fast_access,128,159,101,1,1,1.00,19,98,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A06,A06-003,standard,717,751,504,1,1,1.00,55,60,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B06,B06-004,standard,410,392,501,1,1,1.00,44,61,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF06,OF06-005,overflow,1253,1419,1039,1,1,1.00,82,30,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV06,HV06-006,heavy_vehicle,1251,1194,1217,1,1,1.00,68,63,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR06,NR06-007,non_running,451,574,504,1,1,1.00,61,67,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH06,LTH06-008,long_term_hold,781,747,686,1,1,1.00,28,39,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA06,FA06-009,fast_access,102,253,20,1,1,1.00,24,96,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A06,A06-010,standard,245,191,141,1,1,1.00,33,71,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B06,B06-011,standard,668,534,611,1,1,1.00,54,58,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF06,OF06-012,overflow,1829,1770,1660,1,1,1.00,67,29,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV06,HV06-013,heavy_vehicle,948,1008,1168,1,1,1.00,54,53,heavy_tow,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR06,NR06-014,non_running,803,968,897,1,1,1.00,81,47,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH06,LTH06-015,long_term_hold,957,1120,827,1,1,1.00,51,44,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA06,FA06-016,fast_access,112,79,66,1,1,1.00,29,90,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A06,A06-017,standard,630,719,413,1,0,0.00,32,79,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B06,B06-018,standard,661,722,785,1,1,1.00,56,60,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF06,OF06-019,overflow,1757,1690,1636,1,1,1.00,81,35,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV06,HV06-020,heavy_vehicle,668,779,689,1,1,1.00,54,51,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR06,NR06-021,non_running,974,912,1146,1,1,1.00,53,44,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH06,LTH06-022,long_term_hold,861,965,883,1,1,1.00,64,46,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA06,FA06-023,fast_access,108,103,77,1,1,1.00,24,90,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A06,A06-024,standard,502,543,672,1,1,1.00,53,64,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B06,B06-025,standard,593,763,785,1,1,1.00,28,85,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF07,OF07-001,overflow,1411,1357,1529,1,1,1.00,61,41,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV07,HV07-002,heavy_vehicle,832,867,778,1,1,1.00,36,45,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR07,NR07-003,non_running,570,550,404,1,1,1.00,79,67,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH07,LTH07-004,long_term_hold,1440,1520,1243,1,0,0.00,55,55,loader,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA07,FA07-005,fast_access,164,304,136,1,0,0.00,25,90,none,paved,1,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A07,A07-006,standard,730,626,751,1,0,0.00,48,69,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B07,B07-007,standard,512,429,593,1,1,1.00,51,81,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF07,OF07-008,overflow,1030,1149,1200,1,1,1.00,88,22,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV07,HV07-009,heavy_vehicle,1286,1160,1468,1,1,1.00,53,57,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR07,NR07-010,non_running,719,798,615,1,1,1.00,68,48,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH07,LTH07-011,long_term_hold,1393,1244,1244,1,1,1.00,41,33,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA07,FA07-012,fast_access,141,20,183,1,1,1.00,41,83,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A07,A07-013,standard,696,680,770,1,1,1.00,45,80,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B07,B07-014,standard,257,154,309,1,0,0.00,61,57,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF07,OF07-015,overflow,1029,1201,906,1,1,1.00,96,44,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV07,HV07-016,heavy_vehicle,891,808,1004,1,1,1.00,52,49,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR07,NR07-017,non_running,939,1000,729,1,1,1.00,61,64,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH07,LTH07-018,long_term_hold,1338,1343,1336,1,1,1.00,49,25,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA07,FA07-019,fast_access,123,65,297,1,1,1.00,44,96,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A07,A07-020,standard,336,333,208,1,1,1.00,37,79,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B07,B07-021,standard,220,95,167,1,1,1.00,33,72,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF07,OF07-022,overflow,1277,1255,1176,1,1,1.00,72,24,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV07,HV07-023,heavy_vehicle,813,878,656,1,0,0.00,36,39,heavy_tow,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR07,NR07-024,non_running,804,868,788,1,1,1.00,53,59,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH07,LTH07-025,long_term_hold,1304,1403,1380,1,0,0.00,32,27,loader,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA08,FA08-001,fast_access,93,116,256,1,1,1.00,17,97,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A08,A08-002,standard,272,372,109,1,1,1.00,57,66,none,mixed,0,0
YARD_OKC_01,Oklahoma City Yard,South Central,B,B08,B08-003,standard,569,460,530,1,0,0.00,51,67,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF08,OF08-004,overflow,983,976,880,1,1,1.00,87,45,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV08,HV08-005,heavy_vehicle,1109,1089,1262,1,1,1.00,59,63,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR08,NR08-006,non_running,494,399,539,1,1,1.00,55,46,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH08,LTH08-007,long_term_hold,1480,1427,1638,1,1,1.00,27,26,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA08,FA08-008,fast_access,146,251,20,1,1,1.00,20,95,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A08,A08-009,standard,292,288,278,1,1,1.00,35,55,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B08,B08-010,standard,451,304,400,1,1,1.00,64,65,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF08,OF08-011,overflow,1145,1291,1294,1,1,1.00,86,16,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV08,HV08-012,heavy_vehicle,465,519,278,1,1,1.00,57,63,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR08,NR08-013,non_running,775,923,969,1,1,1.00,74,63,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH08,LTH08-014,long_term_hold,1180,1296,1147,1,1,1.00,41,29,loader,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA08,FA08-015,fast_access,64,196,20,1,1,1.00,40,97,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A08,A08-016,standard,326,214,473,1,1,1.00,39,76,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B08,B08-017,standard,287,464,221,1,1,1.00,40,62,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF08,OF08-018,overflow,1396,1574,1250,1,1,1.00,68,25,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV08,HV08-019,heavy_vehicle,485,426,358,1,1,1.00,59,55,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR08,NR08-020,non_running,593,725,619,1,1,1.00,50,60,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH08,LTH08-021,long_term_hold,1343,1292,1355,1,1,1.00,61,37,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA08,FA08-022,fast_access,70,82,20,1,0,0.00,27,98,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A08,A08-023,standard,742,757,912,1,1,1.00,54,76,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B08,B08-024,standard,554,672,398,1,1,1.00,52,75,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF08,OF08-025,overflow,1077,981,1034,1,1,1.00,67,32,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV09,HV09-001,heavy_vehicle,534,635,413,1,1,1.00,67,40,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR09,NR09-002,non_running,367,284,435,1,1,1.00,52,57,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH09,LTH09-003,long_term_hold,1519,1630,1384,1,1,1.00,59,36,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA09,FA09-004,fast_access,82,234,79,1,1,1.00,24,86,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A09,A09-005,standard,590,645,613,1,0,0.00,43,67,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B09,B09-006,standard,487,611,609,1,1,1.00,25,57,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF09,OF09-007,overflow,986,899,1012,1,1,1.00,63,39,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV09,HV09-008,heavy_vehicle,1276,1446,1270,1,0,0.00,50,47,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR09,NR09-009,non_running,708,689,559,1,0,0.00,44,49,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH09,LTH09-010,long_term_hold,1457,1402,1464,1,0,0.00,62,55,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA09,FA09-011,fast_access,123,231,20,1,1,1.00,10,85,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A09,A09-012,standard,628,780,640,1,1,1.00,44,81,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B09,B09-013,standard,529,564,738,1,0,0.00,42,85,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF09,OF09-014,overflow,1805,1894,1973,1,1,1.00,87,33,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV09,HV09-015,heavy_vehicle,540,565,443,1,1,1.00,73,65,heavy_tow,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR09,NR09-016,non_running,1068,961,1242,1,1,1.00,67,61,forklift,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH09,LTH09-017,long_term_hold,982,1036,1103,1,1,1.00,41,45,loader,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA09,FA09-018,fast_access,61,149,20,1,1,1.00,10,85,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A09,A09-019,standard,452,541,519,1,1,1.00,31,79,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B09,B09-020,standard,711,606,793,1,1,1.00,67,67,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF09,OF09-021,overflow,1051,1013,1015,1,1,1.00,96,18,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV09,HV09-022,heavy_vehicle,1068,928,1025,1,1,1.00,61,61,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR09,NR09-023,non_running,821,865,1017,1,1,1.00,76,68,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH09,LTH09-024,long_term_hold,1142,994,1244,1,1,1.00,26,31,loader,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA09,FA09-025,fast_access,145,114,108,1,1,1.00,11,96,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A10,A10-001,standard,434,440,448,1,1,1.00,42,69,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B10,B10-002,standard,344,464,455,1,1,1.00,38,72,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF10,OF10-003,overflow,1563,1448,1513,1,1,1.00,71,42,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV10,HV10-004,heavy_vehicle,1274,1165,1423,1,0,0.00,49,45,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR10,NR10-005,non_running,986,929,901,1,1,1.00,71,46,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH10,LTH10-006,long_term_hold,1045,966,911,1,1,1.00,53,53,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA10,FA10-007,fast_access,119,245,174,1,1,1.00,42,99,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A10,A10-008,standard,275,454,262,1,1,1.00,30,77,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B10,B10-009,standard,528,565,361,1,1,1.00,59,66,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF10,OF10-010,overflow,1451,1406,1457,1,1,1.00,96,17,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV10,HV10-011,heavy_vehicle,608,560,513,1,1,1.00,52,35,heavy_tow,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR10,NR10-012,non_running,571,421,790,1,1,1.00,49,35,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH10,LTH10-013,long_term_hold,1124,1062,1115,1,0,0.00,60,42,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA10,FA10-014,fast_access,142,168,333,1,1,1.00,34,90,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A10,A10-015,standard,420,328,364,1,1,1.00,45,72,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B10,B10-016,standard,432,531,574,1,1,1.00,59,73,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF10,OF10-017,overflow,1316,1439,1516,1,1,1.00,82,37,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV10,HV10-018,heavy_vehicle,1038,1132,1120,1,1,1.00,38,49,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR10,NR10-019,non_running,525,697,334,1,1,1.00,41,70,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH10,LTH10-020,long_term_hold,1423,1296,1571,1,0,0.00,34,27,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA10,FA10-021,fast_access,47,20,29,1,1,1.00,41,95,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A10,A10-022,standard,491,591,479,1,1,1.00,46,62,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B10,B10-023,standard,502,525,582,1,1,1.00,25,74,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF10,OF10-024,overflow,980,919,887,1,1,1.00,93,28,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV10,HV10-025,heavy_vehicle,633,726,786,1,1,1.00,46,35,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR11,NR11-001,non_running,763,798,899,1,0,0.00,76,59,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH11,LTH11-002,long_term_hold,887,947,796,1,1,1.00,31,34,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA11,FA11-003,fast_access,142,313,246,1,1,1.00,22,89,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A11,A11-004,standard,443,568,253,1,1,1.00,26,83,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B11,B11-005,standard,181,217,117,1,1,1.00,58,55,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF11,OF11-006,overflow,1617,1782,1714,1,1,1.00,64,45,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV11,HV11-007,heavy_vehicle,803,722,890,1,1,1.00,41,62,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR11,NR11-008,non_running,801,868,596,1,1,1.00,85,46,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH11,LTH11-009,long_term_hold,1512,1501,1347,1,0,0.00,32,50,loader,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA11,FA11-010,fast_access,172,320,31,1,1,1.00,20,85,none,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A11,A11-011,standard,741,640,863,1,1,1.00,49,80,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B11,B11-012,standard,554,645,430,1,0,0.00,34,62,none,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF11,OF11-013,overflow,970,1147,1112,1,1,1.00,90,40,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV11,HV11-014,heavy_vehicle,982,1091,1050,1,1,1.00,40,56,heavy_tow,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR11,NR11-015,non_running,753,662,762,1,1,1.00,74,47,forklift,dirt,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH11,LTH11-016,long_term_hold,1341,1223,1372,1,1,1.00,52,37,loader,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA11,FA11-017,fast_access,163,150,337,1,1,1.00,34,91,none,gravel,1,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A11,A11-018,standard,372,504,429,1,0,0.00,30,64,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,B,B11,B11-019,standard,229,224,206,1,1,1.00,59,55,none,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,OF,OF11,OF11-020,overflow,957,888,997,1,1,1.00,87,38,forklift,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,HV,HV11,HV11-021,heavy_vehicle,669,622,813,1,0,0.00,41,49,heavy_tow,paved,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,NR,NR11,NR11-022,non_running,857,892,742,1,1,1.00,53,35,forklift,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,LTH,LTH11,LTH11-023,long_term_hold,997,1006,867,1,1,1.00,25,53,loader,mixed,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,FA,FA11,FA11-024,fast_access,135,281,41,1,1,1.00,35,83,none,gravel,0,1
YARD_OKC_01,Oklahoma City Yard,South Central,A,A11,A11-025,standard,497,476,486,1,0,0.00,38,85,none,gravel,0,1
