location_event_id,vehicle_id,yard_id,assigned_zone_id,assigned_row_id,assigned_slot_id,assignment_date,relocation_count,relocated_flag,current_location_flag,initial_priority_score,final_priority_score,allocation_strategy,assigned_by,assignment_reason
LOC009347,VEH009347,YARD_OKC_01,FA,FA12,FA12-006,2025-07-24 01:39:00,0,0,1,82.9,82.9,priority_based,yard_manager,long_term_hold
LOC009348,VEH009348,YARD_DAL_01,FA,FA13,FA13-002,2025-04-16 01:30:00,0,0,1,75.8,75.8,priority_based,yard_manager,standard_storage
LOC009349,VEH009349,YARD_HOU_01,B,B19,B19-001,2025-02-01 01:47:00,0,0,1,73.8,73.8,optimized,system,special_equipment
LOC009350,VEH009350,YARD_DAL_01,NR,NR12,NR12-004,2025-07-01 02:32:00,0,0,1,66.0,66.0,priority_based,yard_manager,high_priority
LOC009351,VEH009351,YARD_DAL_01,FA,FA15,FA15-008,2025-01-27 07:21:00,0,0,1,80.0,80.0,priority_based,system,overflow_capacity
LOC009352,VEH009352,YARD_DAL_01,LTH,LTH07,LTH07-004,2025-06-05 01:52:00,0,0,1,90.0,90.0,first_available,yard_manager,high_priority
LOC009353,VEH009353,YARD_HOU_01,NR,NR02,NR02-002,2025-07-20 06:25:00,0,0,1,78.5,78.5,random,yard_manager,high_priority
LOC009354,VEH009354,YARD_AUS_01,NR,NR02,NR02-002,2025-03-12 01:58:00,0,0,1,68.2,68.2,priority_based,yard_manager,long_term_hold
LOC009355,VEH009355,YARD_OKC_01,A,A06,A06-024,2025-07-11 06:34:00,0,0,1,74.8,74.8,priority_based,simulation,special_equipment
LOC009356,VEH009356,YARD_HOU_01,NR,NR15,NR15-006,2025-04-24 03:56:00,0,0,1,82.9,82.9,random,simulation,special_equipment
LOC009357,VEH009357,YARD_HOU_01,B,B10,B10-016,2025-04-29 02:11:00,0,0,1,55.8,55.8,random,simulation,high_priority
LOC009358,VEH009358,YARD_DAL_01,B,B17,B17-002,2025-06-27 08:03:00,0,0,1,75.2,75.2,priority_based,yard_manager,high_priority
LOC009359,VEH009359,YARD_HOU_01,LTH,LTH11,LTH11-009,2025-03-25 08:46:00,0,0,1,77.3,77.3,random,system,overflow_capacity
LOC009360,VEH009360,YARD_AUS_01,B,B09,B09-006,2025-06-20 08:48:00,0,0,1,99.5,99.5,optimized,system,high_priority
LOC009361,VEH009361,YARD_AUS_01,A,A14,A14-013,2025-06-29 04:25:00,0,0,1,70.6,70.6,priority_based,system,long_term_hold
LOC009362,VEH009362,YARD_OKC_01,LTH,LTH07,LTH07-018,2025-04-17 04:49:00,0,0,1,87.7,87.7,first_available,yard_manager,special_equipment
LOC009363,VEH009363,YARD_HOU_01,FA,FA18,FA18-003,2025-06-10 02:32:00,0,0,1,75.3,75.3,priority_based,simulation,overflow_capacity
LOC009364,VEH009364,YARD_HOU_01,A,A11,A11-025,2025-02-03 03:40:00,0,0,1,77.8,77.8,priority_based,yard_manager,overflow_capacity
LOC009365,VEH009365,YARD_AUS_01,B,B19,B19-008,2025-01-10 03:06:00,0,0,1,87.6,87.6,priority_based,system,high_priority
LOC009366,VEH009366,YARD_DAL_01,OF,OF09,OF09-014,2025-03-04 01:09:00,0,0,1,77.1,77.1,random,system,overflow_capacity
LOC009367,VEH009367,YARD_AUS_01,OF,OF12,OF12-023,2025-06-30 05:11:00,0,0,1,76.0,76.0,first_available,yard_manager,overflow_capacity
LOC009368,VEH009368,YARD_DAL_01,B,B12,B12-015,2025-02-14 06:12:00,0,0,1,66.3,66.3,priority_based,yard_manager,standard_storage
LOC009369,VEH009369,YARD_OKC_01,B,B12,B12-001,2025-01-01 01:03:00,0,0,1,86.2,86.2,random,yard_manager,special_equipment
LOC009370,VEH009370,YARD_OKC_01,B,B01,B01-010,2025-05-30 01:37:00,0,0,1,79.9,79.9,first_available,system,standard_storage
LOC009371,VEH009371,YARD_AUS_01,NR,NR16,NR16-016,2025-01-25 08:01:00,0,0,1,62.9,62.9,first_available,system,special_equipment
LOC009372,VEH009372,YARD_OKC_01,A,A20,A20-010,2025-06-17 07:15:00,0,0,1,94.1,94.1,priority_based,yard_manager,special_equipment
LOC009373,VEH009373,YARD_DAL_01,LTH,LTH14,LTH14-011,2025-06-03 03:28:00,0,0,1,71.6,71.6,priority_based,system,high_priority
LOC009374,VEH009374,YARD_HOU_01,B,B20,B20-011,2025-05-19 08:38:00,0,0,1,73.7,73.7,optimized,yard_manager,long_term_hold
LOC009375,VEH009375,YARD_DAL_01,A,A01,A01-009,2025-06-17 02:53:00,0,0,1,59.1,59.1,first_available,yard_manager,overflow_capacity
LOC009376,VEH009376,YARD_AUS_01,A,A04,A04-011,2025-05-22 02:21:00,0,0,1,80.9,80.9,optimized,system,overflow_capacity
LOC009377,VEH009377,YARD_HOU_01,A,A06,A06-003,2025-06-19 08:59:00,0,0,1,75.0,75.0,optimized,yard_manager,special_equipment
LOC009378,VEH009378,YARD_HOU_01,FA,FA01,FA01-008,2025-06-26 05:58:00,0,0,1,81.0,81.0,priority_based,yard_manager,standard_storage
LOC009379,VEH009379,YARD_AUS_01,B,B09,B09-020,2025-01-07 03:05:00,0,0,1,85.9,85.9,first_available,system,standard_storage
LOC009380,VEH009380,YARD_DAL_01,B,B16,B16-006,2025-02-22 08:23:00,0,0,1,87.7,87.7,optimized,system,special_equipment
LOC009381,VEH009381,YARD_HOU_01,LTH,LTH06,LTH06-015,2025-07-16 02:45:00,0,0,1,71.9,71.9,random,simulation,high_priority
LOC009382,VEH009382,YARD_AUS_01,LTH,LTH10,LTH10-006,2025-01-21 03:18:00,0,0,1,84.2,84.2,random,yard_manager,long_term_hold
LOC009383,VEH009383,YARD_AUS_01,FA,FA12,FA12-020,2025-07-14 03:41:00,0,0,1,83.6,83.6,priority_based,simulation,high_priority
LOC009384,VEH009384,YARD_DAL_01,NR,NR07,NR07-017,2025-01-07 04:11:00,0,0,1,69.2,69.2,first_available,system,high_priority
LOC009385,VEH009385,YARD_DAL_01,FA,FA01,FA01-022,2025-05-09 04:48:00,0,0,1,82.3,82.3,priority_based,yard_manager,special_equipment
LOC009386,VEH009386,YARD_HOU_01,B,B20,B20-011,2025-03-04 07:17:00,0,0,1,74.1,74.1,priority_based,simulation,high_priority
LOC009387,VEH009387,YARD_OKC_01,A,A15,A15-023,2025-04-02 02:50:00,0,0,1,58.0,58.0,priority_based,system,high_priority
LOC009388,VEH009388,YARD_AUS_01,OF,OF03,OF03-010,2025-03-14 08:48:00,0,0,1,71.9,71.9,first_available,system,standard_storage
LOC009389,VEH009389,YARD_OKC_01,B,B13,B13-018,2025-03-07 03:45:00,0,0,1,93.1,93.1,optimized,system,overflow_capacity
LOC009390,VEH009390,YARD_AUS_01,A,A14,A14-006,2025-01-06 05:20:00,0,0,1,86.8,86.8,priority_based,system,special_equipment
LOC009391,VEH009391,YARD_OKC_01,B,B18,B18-019,2025-01-01 05:14:00,0,0,1,67.1,67.1,priority_based,system,high_priority
LOC009392,VEH009392,YARD_DAL_01,OF,OF19,OF19-009,2025-06-04 05:47:00,0,0,1,90.9,90.9,first_available,system,high_priority
LOC009393,VEH009393,YARD_OKC_01,B,B13,B13-004,2025-01-03 08:52:00,0,0,1,83.9,83.9,priority_based,system,special_equipment
LOC009394,VEH009394,YARD_DAL_01,NR,NR01,NR01-006,2025-03-21 01:45:00,0,0,1,73.1,73.1,random,system,high_priority
LOC009395,VEH009395,YARD_OKC_01,B,B06,B06-025,2025-05-13 08:32:00,0,0,1,78.7,78.7,first_available,system,overflow_capacity
LOC009396,VEH009396,YARD_OKC_01,FA,FA06,FA06-002,2025-05-10 08:02:00,0,0,1,78.2,78.2,optimized,yard_manager,standard_storage
LOC009397,VEH009397,YARD_OKC_01,A,A02,A02-019,2025-05-31 02:00:00,0,0,1,58.9,58.9,optimized,system,overflow_capacity
LOC009398,VEH009398,YARD_DAL_01,A,A16,A16-005,2025-02-22 03:16:00,0,0,1,48.1,48.1,optimized,system,standard_storage
LOC009399,VEH009399,YARD_AUS_01,A,A10,A10-022,2025-01-25 04:18:00,0,0,1,74.8,74.8,first_available,system,standard_storage
LOC009400,VEH009400,YARD_HOU_01,NR,NR18,NR18-015,2025-02-09 01:35:00,0,0,1,71.5,71.5,first_available,system,long_term_hold
LOC009401,VEH009401,YARD_OKC_01,A,A05,A05-007,2025-01-18 04:15:00,0,0,1,86.9,86.9,priority_based,system,special_equipment
LOC009402,VEH009402,YARD_HOU_01,FA,FA19,FA19-013,2025-04-27 06:59:00,0,0,1,88.2,88.2,priority_based,system,overflow_capacity
LOC009403,VEH009403,YARD_HOU_01,HV,HV05,HV05-024,2025-06-27 01:43:00,0,0,1,53.8,53.8,priority_based,system,long_term_hold
LOC009404,VEH009404,YARD_AUS_01,A,A07,A07-013,2025-07-14 07:54:00,0,0,1,80.1,80.1,priority_based,yard_manager,overflow_capacity
LOC009405,VEH009405,YARD_OKC_01,A,A14,A14-006,2025-01-02 07:53:00,0,0,1,65.5,65.5,first_available,system,overflow_capacity
LOC009406,VEH009406,YARD_HOU_01,FA,FA11,FA11-010,2025-07-13 08:48:00,0,0,1,83.5,83.5,optimized,yard_manager,standard_storage
LOC009407,VEH009407,YARD_AUS_01,B,B05,B05-015,2025-04-22 07:02:00,0,0,1,80.3,80.3,first_available,system,special_equipment
LOC009408,VEH009408,YARD_DAL_01,B,B15,B15-010,2025-02-04 04:06:00,0,0,1,86.1,86.1,priority_based,yard_manager,standard_storage
LOC009409,VEH009409,YARD_HOU_01,LTH,LTH11,LTH11-016,2025-04-24 06:38:00,0,0,1,87.2,87.2,first_available,yard_manager,overflow_capacity
LOC009410,VEH009410,YARD_OKC_01,FA,FA13,FA13-009,2025-07-21 05:02:00,0,0,1,92.7,92.7,priority_based,system,overflow_capacity
LOC009411,VEH009411,YARD_DAL_01,NR,NR11,NR11-008,2025-04-27 06:21:00,0,0,1,79.6,79.6,first_available,system,high_priority
LOC009412,VEH009412,YARD_HOU_01,A,A16,A16-019,2025-07-12 01:04:00,0,0,1,79.6,79.6,optimized,system,standard_storage
LOC009413,VEH009413,YARD_AUS_01,B,B20,B20-025,2025-01-16 01:42:00,0,0,1,66.4,66.4,priority_based,system,standard_storage
LOC009414,VEH009414,YARD_DAL_01,FA,FA19,FA19-013,2025-02-20 08:52:00,0,0,1,71.5,71.5,optimized,yard_manager,long_term_hold
LOC009415,VEH009415,YARD_HOU_01,A,A08,A08-016,2025-01-11 02:04:00,0,0,1,73.0,73.0,priority_based,yard_manager,standard_storage
LOC009416,VEH009416,YARD_HOU_01,LTH,LTH17,LTH17-013,2025-07-24 06:17:00,0,0,1,71.9,71.9,priority_based,yard_manager,overflow_capacity
LOC009417,VEH009417,YARD_HOU_01,B,B07,B07-021,2025-05-14 01:01:00,0,0,1,85.2,85.2,optimized,simulation,overflow_capacity
LOC009418,VEH009418,YARD_DAL_01,B,B19,B19-022,2025-03-28 05:22:00,0,0,1,76.7,76.7,first_available,system,long_term_hold
LOC009419,VEH009419,YARD_DAL_01,B,B15,B15-010,2025-03-15 04:08:00,0,0,1,89.7,89.7,first_available,yard_manager,long_term_hold
LOC009420,VEH009420,YARD_DAL_01,A,A08,A08-023,2025-03-24 02:41:00,0,0,1,87.1,87.1,priority_based,yard_manager,standard_storage
LOC009421,VEH009421,YARD_OKC_01,B,B06,B06-025,2025-01-16 01:06:00,0,0,1,50.6,50.6,priority_based,system,standard_storage
LOC009422,VEH009422,YARD_AUS_01,B,B12,B12-015,2025-02-11 07:36:00,0,0,1,68.7,68.7,random,yard_manager,overflow_capacity
LOC009423,VEH009423,YARD_DAL_01,B,B10,B10-016,2025-05-08 02:48:00,0,0,1,71.3,71.3,priority_based,system,high_priority
LOC009424,VEH009424,YARD_AUS_01,A,A18,A18-025,2025-02-15 06:24:00,0,0,1,82.1,82.1,priority_based,yard_manager,overflow_capacity
LOC009425,VEH009425,YARD_AUS_01,A,A18,A18-025,2025-06-01 03:50:00,0,0,1,74.2,74.2,priority_based,simulation,special_equipment
LOC009426,VEH009426,YARD_DAL_01,B,B04,B04-012,2025-02-01 01:08:00,0,0,1,76.9,76.9,random,system,long_term_hold
LOC009427,VEH009427,YARD_OKC_01,A,A12,A12-021,2025-01-05 03:21:00,0,0,1,72.0,72.0,random,yard_manager,high_priority
LOC009428,VEH009428,YARD_HOU_01,HV,HV07,HV07-016,2025-01-07 03:23:00,0,0,1,62.7,62.7,first_available,system,high_priority
LOC009429,VEH009429,YARD_HOU_01,A,A03,A03-008,2025-07-24 02:52:00,0,0,1,65.2,65.2,first_available,simulation,high_priority
LOC009430,VEH009430,YARD_OKC_01,A,A01,A01-002,2025-01-30 04:10:00,0,0,1,85.8,85.8,priority_based,simulation,special_equipment
LOC009431,VEH009431,YARD_HOU_01,A,A03,A03-001,2025-07-18 02:39:00,0,0,1,87.7,87.7,priority_based,system,special_equipment
LOC009432,VEH009432,YARD_OKC_01,A,A06,A06-003,2025-06-09 07:40:00,0,0,1,61.9,61.9,first_available,system,overflow_capacity
LOC009433,VEH009433,YARD_OKC_01,LTH,LTH08,LTH08-007,2025-01-31 02:52:00,0,0,1,90.9,90.9,first_available,simulation,special_equipment
LOC009434,VEH009434,YARD_HOU_01,B,B01,B01-017,2025-07-25 01:11:00,0,0,1,80.3,80.3,priority_based,simulation,overflow_capacity
LOC009435,VEH009435,YARD_HOU_01,FA,FA18,FA18-017,2025-05-05 05:01:00,0,0,1,75.4,75.4,optimized,simulation,long_term_hold
LOC009436,VEH009436,YARD_HOU_01,NR,NR07,NR07-024,2025-05-06 05:41:00,0,0,1,73.5,73.5,priority_based,yard_manager,special_equipment
LOC009437,VEH009437,YARD_DAL_01,FA,FA15,FA15-001,2025-06-19 04:38:00,0,0,1,88.6,88.6,optimized,simulation,special_equipment
LOC009438,VEH009438,YARD_AUS_01,B,B03,B03-009,2025-05-25 08:52:00,0,0,1,86.0,86.0,first_available,system,high_priority
LOC009439,VEH009439,YARD_OKC_01,B,B06,B06-004,2025-06-01 06:35:00,0,0,1,75.8,75.8,priority_based,system,standard_storage
LOC009440,VEH009440,YARD_DAL_01,B,B13,B13-025,2025-07-27 01:23:00,0,0,1,85.7,85.7,priority_based,yard_manager,high_priority
LOC009441,VEH009441,YARD_OKC_01,NR,NR05,NR05-004,2025-07-19 03:28:00,0,0,1,74.2,74.2,first_available,system,high_priority
LOC009442,VEH009442,YARD_OKC_01,B,B06,B06-018,2025-04-20 03:08:00,0,0,1,67.2,67.2,first_available,system,overflow_capacity
LOC009443,VEH009443,YARD_HOU_01,FA,FA15,FA15-008,2025-04-20 06:36:00,0,0,1,80.3,80.3,priority_based,yard_manager,standard_storage
LOC009444,VEH009444,YARD_HOU_01,A,A11,A11-025,2025-02-17 06:34:00,0,0,1,69.5,69.5,optimized,simulation,special_equipment
LOC009445,VEH009445,YARD_AUS_01,A,A15,A15-002,2025-06-26 05:14:00,0,0,1,60.2,60.2,priority_based,simulation,long_term_hold
LOC009446,VEH009446,YARD_OKC_01,FA,FA13,FA13-009,2025-04-20 07:47:00,0,0,1,90.2,90.2,optimized,simulation,high_priority
LOC009447,VEH009447,YARD_DAL_01,NR,NR08,NR08-013,2025-07-15 02:36:00,0,0,1,83.5,83.5,first_available,system,overflow_capacity
LOC009448,VEH009448,YARD_HOU_01,A,A12,A12-021,2025-05-02 07:38:00,0,0,1,56.0,56.0,first_available,simulation,special_equipment
LOC009449,VEH009449,YARD_DAL_01,A,A16,A16-005,2025-01-23 02:49:00,0,0,1,78.1,78.1,optimized,simulation,overflow_capacity
LOC009450,VEH009450,YARD_HOU_01,FA,FA02,FA02-025,2025-04-25 01:18:00,0,0,1,95.4,95.4,priority_based,system,standard_storage
LOC009451,VEH009451,YARD_AUS_01,LTH,LTH16,LTH16-017,2025-04-21 08:04:00,0,0,1,74.0,74.0,first_available,yard_manager,standard_storage
LOC009452,VEH009452,YARD_HOU_01,B,B09,B09-013,2025-03-31 02:06:00,0,0,1,82.2,82.2,optimized,yard_manager,special_equipment
LOC009453,VEH009453,YARD_DAL_01,A,A16,A16-005,2025-07-11 08:28:00,0,0,1,76.7,76.7,optimized,yard_manager,long_term_hold
LOC009454,VEH009454,YARD_OKC_01,B,B08,B08-017,2025-03-02 01:43:00,0,0,1,72.5,72.5,first_available,system,high_priority
LOC009455,VEH009455,YARD_AUS_01,NR,NR04,NR04-008,2025-01-07 02:50:00,0,0,1,69.7,69.7,priority_based,simulation,long_term_hold
LOC009456,VEH009456,YARD_AUS_01,B,B16,B16-020,2025-06-12 03:04:00,0,0,1,93.3,93.3,optimized,system,special_equipment
LOC009457,VEH009457,YARD_DAL_01,NR,NR09,NR09-009,2025-06-25 08:11:00,0,0,1,69.3,69.3,random,yard_manager,high_priority
LOC009458,VEH009458,YARD_OKC_01,LTH,LTH16,LTH16-017,2025-07-28 01:17:00,0,0,1,99.4,99.4,random,simulation,high_priority
LOC009459,VEH009459,YARD_AUS_01,B,B10,B10-009,2025-05-06 01:09:00,0,0,1,69.2,69.2,optimized,system,special_equipment
LOC009460,VEH009460,YARD_AUS_01,B,B11,B11-005,2025-02-16 03:03:00,0,0,1,70.6,70.6,priority_based,yard_manager,long_term_hold
LOC009461,VEH009461,YARD_AUS_01,B,B03,B03-009,2025-03-20 01:52:00,0,0,1,57.7,57.7,first_available,simulation,standard_storage
LOC009462,VEH009462,YARD_HOU_01,B,B04,B04-012,2025-05-08 01:29:00,0,0,1,84.8,84.8,first_available,yard_manager,long_term_hold
LOC009463,VEH009463,YARD_DAL_01,A,A18,A18-018,2025-02-22 01:31:00,0,0,1,65.5,65.5,optimized,system,overflow_capacity
LOC009464,VEH009464,YARD_HOU_01,FA,FA10,FA10-021,2025-06-01 04:52:00,0,0,1,61.4,61.4,optimized,yard_manager,standard_storage
LOC009465,VEH009465,YARD_OKC_01,B,B15,B15-024,2025-03-25 08:10:00,0,0,1,74.2,74.2,priority_based,yard_manager,overflow_capacity
LOC009466,VEH009466,YARD_AUS_01,B,B14,B14-007,2025-07-12 08:56:00,0,0,1,90.7,90.7,priority_based,system,high_priority
LOC009467,VEH009467,YARD_DAL_01,FA,FA12,FA12-006,2025-06-30 02:03:00,0,0,1,85.7,85.7,priority_based,system,long_term_hold
LOC009468,VEH009468,YARD_AUS_01,A,A10,A10-008,2025-01-28 08:38:00,0,0,1,66.7,66.7,priority_based,system,standard_storage
LOC009469,VEH009469,YARD_OKC_01,A,A03,A03-022,2025-05-21 02:20:00,0,0,1,73.8,73.8,priority_based,yard_manager,high_priority
LOC009470,VEH009470,YARD_DAL_01,A,A06,A06-010,2025-04-18 06:05:00,0,0,1,69.5,69.5,optimized,yard_manager,overflow_capacity
LOC009471,VEH009471,YARD_OKC_01,FA,FA11,FA11-024,2025-06-30 01:57:00,0,0,1,83.2,83.2,optimized,system,standard_storage
LOC009472,VEH009472,YARD_HOU_01,LTH,LTH12,LTH12-019,2025-04-26 06:42:00,0,0,1,98.1,98.1,first_available,system,special_equipment
LOC009473,VEH009473,YARD_AUS_01,FA,FA12,FA12-013,2025-06-25 01:26:00,0,0,1,69.6,69.6,optimized,yard_manager,long_term_hold
LOC009474,VEH009474,YARD_HOU_01,LTH,LTH03,LTH03-020,2025-01-24 01:29:00,0,0,1,83.8,83.8,first_available,yard_manager,high_priority
LOC009475,VEH009475,YARD_DAL_01,B,B04,B04-019,2025-01-16 06:35:00,0,0,1,85.4,85.4,random,system,high_priority
LOC009476,VEH009476,YARD_AUS_01,B,B06,B06-011,2025-07-06 04:59:00,0,0,1,85.2,85.2,priority_based,yard_manager,overflow_capacity
LOC009477,VEH009477,YARD_OKC_01,B,B11,B11-005,2025-05-07 06:59:00,0,0,1,79.1,79.1,priority_based,yard_manager,high_priority
LOC009478,VEH009478,YARD_DAL_01,B,B07,B07-014,2025-04-08 02:52:00,0,0,1,75.8,75.8,first_available,simulation,special_equipment
LOC009479,VEH009479,YARD_DAL_01,FA,FA16,FA16-004,2025-04-21 02:23:00,0,0,1,80.6,80.6,priority_based,simulation,overflow_capacity
LOC009480,VEH009480,YARD_HOU_01,B,B14,B14-007,2025-07-26 08:22:00,0,0,1,64.5,64.5,priority_based,yard_manager,overflow_capacity
LOC009481,VEH009481,YARD_OKC_01,B,B20,B20-025,2025-01-28 01:14:00,0,0,1,69.4,69.4,random,system,long_term_hold
LOC009482,VEH009482,YARD_DAL_01,A,A10,A10-001,2025-07-07 04:54:00,0,0,1,75.3,75.3,optimized,system,special_equipment
LOC009483,VEH009483,YARD_DAL_01,B,B04,B04-005,2025-04-24 03:56:00,0,0,1,71.8,71.8,optimized,yard_manager,overflow_capacity
LOC009484,VEH009484,YARD_HOU_01,A,A02,A02-019,2025-05-14 05:30:00,0,0,1,81.9,81.9,first_available,system,long_term_hold
LOC009485,VEH009485,YARD_AUS_01,A,A02,A02-019,2025-02-26 02:38:00,0,0,1,77.2,77.2,first_available,system,standard_storage
LOC009486,VEH009486,YARD_AUS_01,FA,FA07,FA07-012,2025-05-13 02:29:00,0,0,1,94.5,94.5,priority_based,yard_manager,overflow_capacity
LOC009487,VEH009487,YARD_AUS_01,B,B14,B14-007,2025-02-05 04:12:00,0,0,1,84.8,84.8,priority_based,system,long_term_hold
LOC009488,VEH009488,YARD_DAL_01,A,A16,A16-012,2025-01-22 07:51:00,0,0,1,76.3,76.3,first_available,system,special_equipment
LOC009489,VEH009489,YARD_DAL_01,A,A16,A16-005,2025-04-10 06:32:00,0,0,1,95.2,95.2,priority_based,system,high_priority
LOC009490,VEH009490,YARD_HOU_01,NR,NR03,NR03-005,2025-05-21 01:16:00,0,0,1,58.7,58.7,first_available,yard_manager,special_equipment
LOC009491,VEH009491,YARD_AUS_01,FA,FA12,FA12-013,2025-02-06 05:00:00,0,0,1,81.8,81.8,priority_based,simulation,high_priority
LOC009492,VEH009492,YARD_HOU_01,B,B18,B18-012,2025-06-29 04:10:00,0,0,1,66.5,66.5,priority_based,simulation,special_equipment
LOC009493,VEH009493,YARD_DAL_01,A,A05,A05-007,2025-01-08 08:13:00,0,0,1,85.9,85.9,priority_based,system,special_equipment
LOC009494,VEH009494,YARD_AUS_01,A,A08,A08-023,2025-01-17 08:07:00,0,0,1,81.7,81.7,optimized,yard_manager,special_equipment
LOC009495,VEH009495,YARD_HOU_01,A,A16,A16-012,2025-02-28 07:09:00,0,0,1,87.2,87.2,first_available,system,high_priority
LOC009496,VEH009496,YARD_AUS_01,B,B07,B07-007,2025-02-03 06:09:00,0,0,1,81.8,81.8,optimized,simulation,high_priority
LOC009497,VEH009497,YARD_DAL_01,FA,FA17,FA17-014,2025-02-19 08:08:00,0,0,1,68.3,68.3,optimized,yard_manager,special_equipment
LOC009498,VEH009498,YARD_HOU_01,FA,FA18,FA18-003,2025-02-26 02:08:00,0,0,1,93.3,93.3,priority_based,yard_manager,long_term_hold
LOC009499,VEH009499,YARD_HOU_01,NR,NR09,NR09-023,2025-04-20 02:07:00,0,0,1,77.6,77.6,first_available,system,high_priority
LOC009500,VEH009500,YARD_AUS_01,FA,FA01,FA01-015,2025-02-19 04:20:00,0,0,1,75.3,75.3,priority_based,yard_manager,overflow_capacity
LOC009501,VEH009501,YARD_AUS_01,FA,FA18,FA18-010,2025-06-22 01:17:00,0,0,1,82.1,82.1,optimized,yard_manager,standard_storage
LOC009502,VEH009502,YARD_HOU_01,B,B14,B14-007,2025-01-24 01:02:00,0,0,1,64.8,64.8,priority_based,yard_manager,high_priority
LOC009503,VEH009503,YARD_AUS_01,A,A13,A13-010,2025-07-14 07:17:00,0,0,1,58.2,58.2,random,system,special_equipment
LOC009504,VEH009504,YARD_HOU_01,A,A08,A08-009,2025-07-23 06:10:00,0,0,1,73.5,73.5,first_available,yard_manager,high_priority
LOC009505,VEH009505,YARD_HOU_01,A,A15,A15-016,2025-07-01 08:08:00,0,0,1,82.0,82.0,optimized,simulation,overflow_capacity
LOC009506,VEH009506,YARD_AUS_01,HV,HV09,HV09-022,2025-05-02 08:43:00,0,0,1,96.0,96.0,random,system,standard_storage
LOC009507,VEH009507,YARD_OKC_01,B,B06,B06-025,2025-07-02 06:46:00,0,0,1,78.2,78.2,first_available,system,overflow_capacity
LOC009508,VEH009508,YARD_HOU_01,B,B05,B05-015,2025-07-10 03:19:00,0,0,1,68.9,68.9,first_available,yard_manager,overflow_capacity
LOC009509,VEH009509,YARD_HOU_01,FA,FA07,FA07-012,2025-06-22 06:31:00,0,0,1,90.5,90.5,priority_based,yard_manager,high_priority
LOC009510,VEH009510,YARD_OKC_01,A,A18,A18-018,2025-07-09 02:12:00,0,0,1,100,100,first_available,simulation,special_equipment
LOC009511,VEH009511,YARD_DAL_01,A,A10,A10-001,2025-01-05 05:53:00,0,0,1,85.0,85.0,optimized,system,standard_storage
LOC009512,VEH009512,YARD_OKC_01,NR,NR20,NR20-014,2025-05-22 01:00:00,0,0,1,66.6,66.6,first_available,yard_manager,long_term_hold
LOC009513,VEH009513,YARD_OKC_01,B,B06,B06-018,2025-03-24 08:27:00,0,0,1,97.4,97.4,priority_based,yard_manager,long_term_hold
LOC009514,VEH009514,YARD_OKC_01,B,B03,B03-023,2025-03-23 01:14:00,0,0,1,74.8,74.8,first_available,system,overflow_capacity
LOC009515,VEH009515,YARD_AUS_01,A,A13,A13-003,2025-02-11 08:59:00,0,0,1,84.3,84.3,first_available,yard_manager,standard_storage
LOC009516,VEH009516,YARD_AUS_01,HV,HV08,HV08-005,2025-01-30 05:24:00,0,0,1,73.7,73.7,priority_based,simulation,overflow_capacity
LOC009517,VEH009517,YARD_HOU_01,A,A06,A06-024,2025-06-23 04:58:00,0,0,1,78.3,78.3,optimized,yard_manager,special_equipment
LOC009518,VEH009518,YARD_DAL_01,A,A19,A19-014,2025-06-01 04:25:00,0,0,1,93.5,93.5,first_available,yard_manager,long_term_hold
LOC009519,VEH009519,YARD_OKC_01,A,A03,A03-001,2025-04-14 04:05:00,0,0,1,80.9,80.9,first_available,yard_manager,high_priority
LOC009520,VEH009520,YARD_AUS_01,B,B10,B10-009,2025-06-28 04:33:00,0,0,1,68.0,68.0,first_available,system,special_equipment
LOC009521,VEH009521,YARD_DAL_01,FA,FA12,FA12-013,2025-04-01 06:52:00,0,0,1,81.1,81.1,priority_based,simulation,standard_storage
LOC009522,VEH009522,YARD_HOU_01,B,B13,B13-025,2025-05-13 01:10:00,0,0,1,74.8,74.8,optimized,yard_manager,long_term_hold
LOC009523,VEH009523,YARD_OKC_01,HV,HV19,HV19-003,2025-01-23 02:44:00,0,0,1,81.5,81.5,first_available,system,standard_storage
LOC009524,VEH009524,YARD_OKC_01,B,B20,B20-025,2025-04-25 03:16:00,0,0,1,90.4,90.4,first_available,yard_manager,long_term_hold
LOC009525,VEH009525,YARD_HOU_01,FA,FA20,FA20-009,2025-04-16 01:55:00,0,0,1,78.1,78.1,priority_based,system,high_priority
LOC009526,VEH009526,YARD_OKC_01,A,A04,A04-011,2025-03-11 08:04:00,0,0,1,70.9,70.9,random,system,high_priority
LOC009527,VEH009527,YARD_AUS_01,B,B10,B10-009,2025-04-07 02:16:00,0,0,1,74.7,74.7,optimized,system,standard_storage
LOC009528,VEH009528,YARD_OKC_01,B,B17,B17-023,2025-06-04 01:21:00,0,0,1,78.0,78.0,priority_based,yard_manager,long_term_hold
LOC009529,VEH009529,YARD_DAL_01,FA,FA08,FA08-008,2025-01-08 05:54:00,0,0,1,56.7,56.7,optimized,simulation,high_priority
LOC009530,VEH009530,YARD_AUS_01,LTH,LTH18,LTH18-023,2025-06-10 06:44:00,0,0,1,81.6,81.6,first_available,simulation,standard_storage
LOC009531,VEH009531,YARD_AUS_01,FA,FA15,FA15-008,2025-04-19 04:54:00,0,0,1,98.3,98.3,priority_based,yard_manager,special_equipment
